"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"362","RT @FalsSuara: @tempodotco kayak pernikahan keluarga kerajaan Inggris ya.. 
dimarih emang praktek kerajaan koq,. penguasa layak nya raja..…",FALSE,0,NA,2022-12-08 11:25:34,FALSE,NA,"1600813832947249153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikicimik",6,TRUE,FALSE,NA,NA
"363","Jokowi tegas dalam ketertiban wajib pajak #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat… https://t.co/dkd5dnGJ2a",FALSE,1,"ChanelingSulsel",2022-12-08 11:25:11,TRUE,"1600813731394768897","1600813737320976384","1575882105837346816","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChanelingSulsel",0,FALSE,FALSE,NA,NA
"364","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:24:07,FALSE,NA,"1600813468667420672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2April2313",2904,TRUE,FALSE,NA,NA
"365","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:23:57,FALSE,NA,"1600813426665615360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaemcassette",2904,TRUE,FALSE,NA,NA
"366","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:23:46,FALSE,NA,"1600813383166881792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","02jsluv",2904,TRUE,FALSE,NA,NA
"367","Jokowi tegas dalam ketertiban wajib pajak #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat… https://t.co/hgmiD0SVcZ",FALSE,1,"Bernard_Blamma",2022-12-08 11:23:46,TRUE,"1600813375814238209","1600813381581418496","1575878613660229633","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bernard_Blamma",0,FALSE,FALSE,NA,NA
"368","@kaesangp Pasti ga bawa sim plus pajak tertidur pulas",FALSE,0,"kaesangp",2022-12-08 11:22:51,FALSE,"1600678739733778432","1600813152207179776","131476314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DADsCoffees",0,FALSE,FALSE,NA,NA
"369","@NarasiNewsroom Rakyat yg susah payahnya berbagai mcm pajak...... uangnya hnya di pakai  u gaji yg nggk profesional… https://t.co/TRInFspZhK",FALSE,0,"NarasiNewsroom",2022-12-08 11:22:20,TRUE,"1600682798372638721","1600813021068021760","1158355819512991747","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbdulJa43328654",0,FALSE,FALSE,NA,NA
"370","@dyeongdyu0626 Mampus pajak jadian ga tuh",FALSE,0,"dyeongdyu0626",2022-12-08 11:22:05,FALSE,"1600703586039902209","1600812958732660737","1285027503610814465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bapakgunil",0,FALSE,FALSE,NA,NA
"371","RT @HoldenKlasik: fs Vw beetle 1200 1974

•Surat komplit pajak on
•plat AA purworejo 
•cat + interior bagus
•kelistrikan nyala
•spedo,wiper…",FALSE,0,NA,2022-12-08 11:21:51,FALSE,NA,"1600812899517501441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QuellaQianzy",17,TRUE,FALSE,NA,NA
"372","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:21:39,FALSE,NA,"1600812850850975744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashlofmebb",2904,TRUE,FALSE,NA,NA
"373","Tata cara riset di Direktorat Jenderal Pajak

Bagi #KawanPajak yang ingin melaksanakan riset terkait perpajakan di… https://t.co/o5ndifd27Q",FALSE,0,NA,2022-12-08 11:20:31,TRUE,NA,"1600812564711362560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"374","Cara Cek NPWP Aktif atau Tidak

#KawanPajak dapat melakukan pengecekan NPWP melalui https://t.co/BkWZgUzYXU dengan… https://t.co/TucZeWZEue",FALSE,0,NA,2022-12-08 11:19:16,TRUE,NA,"1600812249299693568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"375","Terima kasih atas kepercayaan #KawanPajak kepada DJP.

DJP terus meningkatkan kualitas layanan kepada #KawanPajak a… https://t.co/Nd9XAvZTBK",FALSE,0,NA,2022-12-08 11:17:47,TRUE,NA,"1600811874056298496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"376","eRegistrasi Pajak https://t.co/LFm2M5grCS #registrasinpwp #banggabayarpajak",FALSE,0,NA,2022-12-08 11:17:32,FALSE,NA,"1600811814362968066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiurmaPanggabe3",0,FALSE,FALSE,NA,NA
"377","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:17:28,FALSE,NA,"1600811794687492096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yrjsoul",2904,TRUE,FALSE,NA,NA
"378","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:16:18,FALSE,NA,"1600811502537433088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ursmilesz",2904,TRUE,FALSE,NA,NA
"379","Kode transaksi Faktur Pajak terdiri dari sembilan jenis, angka 01-09, yang masing-masing penggunaannya berbeda. 

P… https://t.co/6sWY9LpRcm",FALSE,0,"pajakmampang",2022-12-08 11:16:13,TRUE,"1600811468295122948","1600811481217785857","861419120138440704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"380","Kode dan NSFP tersebut terdiri atas enam belas digit. Dua digit pertama adalah kode transaksi dan satu digit beriku… https://t.co/MzQ7dphfYA",FALSE,0,"pajakmampang",2022-12-08 11:16:10,TRUE,"1600811461089300481","1600811468295122948","861419120138440704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"381","Kode transaksi merupakan bagian yang harus ada dalam Faktur Pajak yang memuat keterangan tentang penyerahan BKP dan… https://t.co/xfYyMRzkvf",FALSE,0,"pajakmampang",2022-12-08 11:16:08,TRUE,"1600811456106475520","1600811461089300481","861419120138440704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"382","Format dan Tata Cara Penggunaan Kode Nomor Seri Faktur Pajak.

-Utas- https://t.co/wraYSdFCX7",FALSE,0,NA,2022-12-08 11:16:07,FALSE,NA,"1600811456106475520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"383","@buildrl Kayanya sih enggak phi, soalnua yang bikin dag-dig-dug itu tagihan pajak rumah. 😔 https://t.co/thSEvCYeUC",FALSE,0,"buildrl",2022-12-08 11:16:02,FALSE,"1600755291565719553","1600811436703637504","2773529872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thanaercg",0,FALSE,FALSE,NA,NA
"384","Kalo urusannya sama pajak mah gw udah lah pen nyerah aja mo nangizz",FALSE,0,NA,2022-12-08 11:14:55,FALSE,NA,"1600811152618856448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sapuyti",0,FALSE,FALSE,NA,NA
"385","Jadi bagi #KawanPajak yang membutuhkan layanan edukasi dan informasi perpajakan, silakan berkonsultasi melalui peny… https://t.co/AldueBJngP",FALSE,0,"pajakmampang",2022-12-08 11:13:57,TRUE,"1600810906619084802","1600810912856047616","861419120138440704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"386","Jika membutuhkan layanan edukasi perpajakan, #KawanPajak dapat mengundang penyuluh pajak melalui kantor pajak. https://t.co/c8Y4lPcUVz",FALSE,0,"pajakmampang",2022-12-08 11:13:56,FALSE,"1600810897546825730","1600810906619084802","861419120138440704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"387","Penyuluh pajak adalah pegawai pajak yang memiliki tugas khusus untuk memberikan edukasi perpajakan kepada… https://t.co/mj7hpoK3E1",FALSE,0,"pajakmampang",2022-12-08 11:13:54,TRUE,"1600810881344237570","1600810897546825730","861419120138440704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"388","#KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/Ab18gifybA",FALSE,0,NA,2022-12-08 11:13:50,FALSE,NA,"1600810881344237570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",0,FALSE,FALSE,NA,NA
"389","RT @DitjenPajakRI: Direktur Jenderal Pajak Suryo Utomo melakukan pengecekan ke KPP Pratama Cianjur (Jumat, 2/12) untuk memantau kondisi kan…",FALSE,0,NA,2022-12-08 11:13:35,FALSE,NA,"1600810818601652224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",83,TRUE,FALSE,NA,NA
"390","RT @DitjenPajakRI: Simak video ini jika ingin login https://t.co/EedwtA1sOl dengan NIK. 🙏",FALSE,0,NA,2022-12-08 11:12:55,FALSE,NA,"1600810650187759616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",60,TRUE,FALSE,NA,NA
"391","RT @DitjenPajakRI: #KawanPajak sudah melakukan validasi NIK-NPWP?

Untuk melakukan proses validasi tersebut, #KawanPajak dapat melakukannya…",FALSE,0,NA,2022-12-08 11:12:37,FALSE,NA,"1600810576183451648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",146,TRUE,FALSE,NA,NA
"392","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:12:21,FALSE,NA,"1600810507308478464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diladisha",2904,TRUE,FALSE,NA,NA
"393","dan di antaranya pula dikontribusikan kepada pemerintah melalui dividen serta pajak. luar biasa sekali ya😍 #TransformasiBRI",FALSE,0,"keynarsz",2022-12-08 11:12:13,FALSE,"1600810269747253248","1600810474991661056","1576169227483914240","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keynarsz",0,FALSE,FALSE,NA,NA
"394","RT @DitjenPajakRI: Terima kasih #KawanPajak. 

Kontribusi dari pajak kemudian dialokasikan untuk keperluan masyarakat.",FALSE,0,NA,2022-12-08 11:12:01,FALSE,NA,"1600810423615643648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",42,TRUE,FALSE,NA,NA
"395","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:11:57,FALSE,NA,"1600810408071548928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjaayyssyy",2904,TRUE,FALSE,NA,NA
"396","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 11:11:55,FALSE,NA,"1600810399569702912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",80,TRUE,FALSE,NA,NA
"397","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 11:11:54,FALSE,NA,"1600810396012584960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakpmaempat",80,TRUE,FALSE,NA,NA
"398","RT @DitjenPajakRI: DJP Gelar International Tax Conference untuk Pertama Kalinya

https://t.co/T8yv5r2MOy",FALSE,0,NA,2022-12-08 11:11:35,FALSE,NA,"1600810316644089856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",47,TRUE,FALSE,NA,NA
"399","RT @DitjenPajakRI: Turunan UU HPP Klaster PPN Terbit, Simak Ketentuannya

Selengkapnya: https://t.co/PwTL29S1Cs",FALSE,0,NA,2022-12-08 11:11:28,FALSE,NA,"1600810287036502016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakpadangdua",58,TRUE,FALSE,NA,NA
"400","RT @DitjenPajakRI: #KawanPajak sudah melakukan validasi NIK-NPWP?

Untuk melakukan proses validasi tersebut, #KawanPajak dapat melakukannya…",FALSE,0,NA,2022-12-08 11:11:28,FALSE,NA,"1600810285451087872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakmampang",146,TRUE,FALSE,NA,NA
"401","RT @DitjenPajakRI: Simak video ini jika ingin login https://t.co/EedwtA1sOl dengan NIK. 🙏",FALSE,0,NA,2022-12-08 11:11:24,FALSE,NA,"1600810269873123328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakpmaempat",60,TRUE,FALSE,NA,NA
"402","@jungwonq Semua orang mau pajak jadian, kamu mau apa Ziel?",FALSE,0,"jungwonq",2022-12-08 11:11:09,FALSE,"1600781465406406656","1600810206518480897","1353475904513613825","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","txtyeonjuen",0,FALSE,FALSE,NA,NA
"403","@_____gbu 4 ribu rupiah utk anda jgn lupa dipotong pajak",FALSE,0,"_____gbu",2022-12-08 11:10:38,FALSE,"1600808226689204225","1600810077971451904","1552807974711595008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bujugbusettt",0,FALSE,FALSE,NA,NA
"404","malam! open joki tugas, realtime ujian, take home atau quiz bisa dm atau whatsapp ke @NUGASAMBIS saja

spesialisasi… https://t.co/10cOPxLurA",FALSE,0,NA,2022-12-08 11:10:36,TRUE,NA,"1600810069020803073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NUGASAMBIS",0,FALSE,FALSE,NA,NA
"405","RT @ibnux: Gaji dipotong pajak.

Beli barang kena bayar pajak dari gaji yang sudah dipotong pajak.

Melakukan transaksi kena pajak dari gaj…",FALSE,0,NA,2022-12-08 11:10:23,FALSE,NA,"1600810015022907393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dye347",3,TRUE,FALSE,NA,NA
"406","💚 ada yang pernah bayar pajak motor tanpa ktp pemilik?",FALSE,1,NA,2022-12-08 11:10:02,FALSE,NA,"1600809926070501377",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","tanyakanrl",0,FALSE,FALSE,NA,NA
"407","pajak mobil mewah 0 persen",FALSE,0,NA,2022-12-08 11:10:00,FALSE,NA,"1600809915278188544",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kursi_di",0,FALSE,FALSE,NA,NA
"408","RT @Kimi58486332: Nikahan sang pisang kaesang sudah rasa penjagaan KTT , urgensinya apa ? Berapa biaya operasional ? Bayangkan JIKA biaya p…",FALSE,0,NA,2022-12-08 11:09:41,FALSE,NA,"1600809837000282113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","okskipfornow",12,TRUE,FALSE,NA,NA
"409","RT @DitjenPajakRI: Jadi bagi #KawanPajak yang membutuhkan layanan edukasi dan informasi perpajakan, silakan berkonsultasi melalui penyuluh…",FALSE,0,NA,2022-12-08 11:09:18,FALSE,NA,"1600809739595567106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajaksekayu",8,TRUE,FALSE,NA,NA
"410","RT @DitjenPajakRI: Jika membutuhkan layanan edukasi perpajakan, #KawanPajak dapat mengundang penyuluh pajak melalui kantor pajak. https://t…",FALSE,0,NA,2022-12-08 11:09:15,FALSE,NA,"1600809729986813952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajaksekayu",9,TRUE,FALSE,NA,NA
"411","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 11:09:13,FALSE,NA,"1600809720071090176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajaksekayu",80,TRUE,FALSE,NA,NA
"412","RT @DitjenPajakRI: Turunan UU HPP Klaster PPN Terbit, Simak Ketentuannya

Selengkapnya: https://t.co/PwTL29S1Cs",FALSE,0,NA,2022-12-08 11:09:10,FALSE,NA,"1600809708029243393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajaksekayu",58,TRUE,FALSE,NA,NA
"413","RT @DitjenPajakRI: DJP Gelar International Tax Conference untuk Pertama Kalinya

https://t.co/T8yv5r2MOy",FALSE,0,NA,2022-12-08 11:09:08,FALSE,NA,"1600809700915785728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajaksekayu",47,TRUE,FALSE,NA,NA
"414","RT @DitjenPajakRI: Terima kasih #KawanPajak. 

Kontribusi dari pajak kemudian dialokasikan untuk keperluan masyarakat.",FALSE,0,NA,2022-12-08 11:09:06,FALSE,NA,"1600809690111217664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajaksekayu",42,TRUE,FALSE,NA,NA
"415","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:08:47,FALSE,NA,"1600809612445646848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nop31109835",2904,TRUE,FALSE,NA,NA
"416","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:08:32,FALSE,NA,"1600809548134068225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Loafnojaee2_",2904,TRUE,FALSE,NA,NA
"417","RT @_BangFu: Duit pajak buat bayar influencer kek gini. Kan anjeng",FALSE,0,NA,2022-12-08 11:08:19,FALSE,NA,"1600809493553872896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hastaguna2",61,TRUE,FALSE,NA,NA
"418","@yeyowhyu Mau tanya, harga special postcard book(?) yang ini berapa ya? Apa harga yang ada di video udah termasuk p… https://t.co/0cLSBTt0UN",FALSE,0,"yeyowhyu",2022-12-08 11:08:09,TRUE,"1600452017339891712","1600809451128524800","1533867940709163008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ginaaclrssa_",0,FALSE,FALSE,NA,NA
"419","@jektandra @Askrlfess Spill woiii nanti kena pajak gpo deh",FALSE,0,"jektandra",2022-12-08 11:07:11,FALSE,"1600725560363462657","1600809207040966659","1139087492638896128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramahidayattt",0,FALSE,FALSE,NA,NA
"420","Pada acara rapat evaluasi tersebut juga disampaikan bahwa perlunya mendekatkan diri untuk melayani masyarakat sampa… https://t.co/v3w9fLlMnw",FALSE,0,"Jasaraharja_ntb",2022-12-08 11:06:31,TRUE,"1600808578993905664","1600809040623255552","888625339290628096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jasaraharja_ntb",0,FALSE,FALSE,NA,NA
"421","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:06:25,FALSE,NA,"1600809013762936832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cnblvn",2904,TRUE,FALSE,NA,NA
"422","RT @alisyarief: Menko Marves, Luhut Binsar Pandjaitan mengatakan, penerimaan negara salah satunya dari pajak kebanyakan disumbang oleh UMKM…",FALSE,0,NA,2022-12-08 11:06:22,FALSE,NA,"1600809004007329792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RubyniLove",28,TRUE,FALSE,NA,NA
"423","@_NusantaraKu @OposisiCerdas Jadi menteri itu digaji dari uang pajak rakyat, kok ngurusin kerjaan privat. Banyak tu… https://t.co/QDclMnxUOc",FALSE,0,"_NusantaraKu",2022-12-08 11:06:21,TRUE,"1600748119146102784","1600808998865108993","1347771081059233793","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tata22548316",0,FALSE,FALSE,NA,NA
